,TextId,Text
10180,1,&quot;Mood: Angry. Level: 10.&quot; Hahaha I love Silver 
10181,1,&quot;Morning has broken..&quot; *ggg* I know it's early but I'm in a great mood today.. Made a cake for us 
10182,0,&quot;Mr. Bill&quot; is apparently too big for Facebook ... picture uploads keep crashing the system.  
10183,0,&quot;Ms. White...in the lounge...with the wrench&quot; Followed by:  &quot;Who the fuck didn't show me the lounge!?  Who the fuck- oh.  I had it.&quot; 
10184,0,&quot;My Big Redneck Wedding&quot; is killing me inside. It's so horrible 
10185,1,&quot;my church...gets fucked up on communion wine!&quot;--&gt;watsky 
10186,1,&quot;My cousin (blank) ...&quot; Always denotes that you're about to hear a very bizarre and possibly crappy story.  I listen anyway.  
10187,1,&quot;My Everything&quot; by Cathy Nguyen and Randolph Permejo (Youtube peeps) has been stuck in my head since yesterday! love that song. 
10188,1,"&quot;My money's not in my account, that makes me cry inside, in my special angry place&quot; - Leverage. LOVE THAT SHOW!!!  Night tweeps!"
10189,1,&quot;My name's Pitt. And your ass ain't talkin' your way out of this shit. &quot; (watchin' Pulp fiction) 
10190,1,"&quot;need to know if its over because i would leave you alone&quot; ITS OVER, so leave him alone "
10191,0,&quot;needs&quot; the clothes cannot shop  can't take it anymore
10192,0,&quot;new in town&quot; is too slow. I was disappointed 
10193,1,"&quot;Nice to follow you, to follow YOU N... &quot;  "
10194,1,"&quot;No Children&quot; by The Mountain Goats is an awesomely pessimistic song, "
10195,1,&quot;No distance of place or lapse of time can lessen the friendship of those who are thoroughly persuaded of each other's worth.&quot; 
10196,1,"&quot;No matter what I do, you're always mad&quot;..sound familiar guys? Theory of a Deadman coming up. Also, Rob Thomas with his brand new one!  JW"
10197,1,&quot;no person ever fully discovers and develops his full potential until he dares to risk&quot;. - Micheal de Montaigne. what a lovely morning 
10198,0,&quot;North Korea&quot; entrou no TT! OMG! Ã¯Â¿Â½ o sinal do fim! 
10199,0,&quot;not now......&quot; 
10200,1,"&quot;Nothing gay about a gay wedding&quot;  KÃ¯Â¿Â½sz, EnbomÃ¯Â¿Â½k nagyon tudnak. "
10201,0,&quot;now back again studying for the algebra regents&quot; 
10202,0,"&quot;Now is no time 2go headlong in2 a difficult situatn. Take precautns &amp; do what u can 2 min any personal danger.&quot; damn, gona film a rally "
10203,0,"&quot;Star Trek&quot; on a much larger screen - lens flares even worse! Capt. Pike is cool, and Scotty is fun. Urban a McCoy cartoon, though. "
10204,1,"&quot;statements are bad, wink faces are good&quot; love you @rgoldkamp @christinedtracy and liiz "
10205,0,&quot;Stop following me!&quot; @chellefaace hates Twitter. I'm sorry 
10206,0,&quot;Stop your twittering&quot; - Maryland cookies #bgt 
10207,1,"&quot;STRONGER, Than yesterday..&quot; "
10208,1,&quot;stuck&quot; at Crackle Barrel in a horrid rain storm...at supper time...darn the bad luck 
10209,1,&quot;Stuff&quot;. What would we do without &quot;stuff&quot;?  http://plurk.com/p/yyfcp
10210,1,"&quot;Sun is shining, the weather is sweet.....&quot;  Good Morning! "
10211,1,"&quot;'Suse me, can i by a fishiÃ¯Â¿Â½??&quot; haha, you have to be 18 to by a friggin 12 cent fishies! Someone go buy me a fishie "
10212,1,&quot;Tainted Love&quot; - Soft Cell  ? http://blip.fm/~5eo2s
10213,1,&quot;take back everything you ever said girl. you never meant a word of it. You never did&quot; Goodnight twitterererers 
10214,1,&quot;take your shirt off it helps with the aero dynamics so you can dunk better&quot; ;D haha hollsiter guy 
10215,1,&quot;Taken&quot; made me seriously thankful! now if only my dad could meet some superstar and get me a recording contract   in my dreams.. night x
10216,1,&quot;Takin' Care of Business&quot; by Bachman-Turner Overdrive  http://bit.ly/4BOZV Yes we are! 
10217,1,&quot;teach u a lesson&quot; plan 
10218,1,&quot;Team JÃÂ¸rn&quot; was singing on &quot;Nordkjosmessa&quot; this year 
10219,1,&quot;Tears dont fall they crash around me&quot; bullet for my valentine falling in love with them 
10220,0,&quot;test of progress&quot; line in midterm prompt really threw students for a loop. Most wrote about assessment  Lesson for me and them.
10221,0,&quot;Thank you for your report.  Please confirm the bus line number.&quot; 
10222,0,"&quot;Thank you&quot; : 2 little words, one breath, less than 1calorie, yet people use it less and less and less "
10223,1,&quot;that kind of noise should be illegal!&quot; -My mom referring to someone's blaring bass in traffic behind us. Gotta love her! 
10224,1,&quot;THAT STILL ONLY COUNTS AS ONE!!!!!&quot; - Gimli  http://tumblr.com/xae22220s
10225,1,"&quot;That was so fucking money, like that Jedi mind shit.&quot; Swingers is on  Haven't seen it in forever."
10226,0,&quot;That's acyually worst than a tank top&quot; wow! 
10227,1,"&quot;Thats it for now, try something though. When you look in the mirror, smile.&quot; &lt;3 "
10228,0,&quot;Thats when paula's sparks went away&quot; driven to marion right now 
10229,1,&quot;The 10 questions I always ask about weight lost matters.&quot; http://aa-weight-loss-club.com 
10230,1,&quot;The age of a woman doesn't mean a thing. The best tunes are played on the oldest fiddles.&quot;  Ralph Waldo Emerson
10231,1,"&quot;the author of the previous update was the cool, awesome, good-looking, hilarious @brandonjschmidt&quot;...someone sounds full of himself "
10232,1,&quot;The Barrel&quot; with my lady! 
10233,0,"&quot;The Better You Program, The Worse You Communicate&quot; http://twurl.nl/uqjwrm Ã¢â¬â &quot;D.R.Y. does not apply&quot; Ã¢â¬â I always forget that  (via @mislav)"
10234,1,#followfriday Thanks @MikeHarperPiper @paulpuddifoot @LaChatNoir @JohnWeston @Treagus @ladybug8320 @lookski @DaveCapo @WestonsuperMum 
10235,1,#followfriday These peeps are awesome! @buzzedition @lotay @bassyc @amous @vivspace @baros @williambay @yuriarcurs follow cause I say so! 
10236,1,#FollowFriday thx @crusaderz4life -- and thanks for makin me laugh and smile today! 
10237,1,#followfriday to you all  thanks for your interrest on Terminator the Sarah Connor Chronicles. I don't give up! The Resistance: Join us!
10238,1,#followfriday update @miss_geschiggd &amp; @griesgram999 - just for the conversations 
10239,1,#followfriday wonderwoman @VelcroShoes is seriously the only follow I recommend she's ultra COOL!  enough said FOLLOW HER! 
10240,1,#FollowFriday yo!i recommend @moon_ique  @peza679 @IsabelSotto and so on xD
10241,1,#followfriday!  @RockoBrocko @RobTyrie @mikeminer @benlucier @mathewi @neilmorton @rhh @shawnhawaii @brundle_fly
10242,1,#FollowFriday!! Will make a big list later! 
10243,0,"#followfriday(revised) @mzlaffy(aka @GottaLaff), 4 not holding back on her views, @Cody_K she got robbed by @twitterwall  &amp; bein rlly cool"
10244,1,"#FollowFriday: @CatholicChicks, because sheÃ¯Â¿Â½s uniting Catholic women of any race, ethnicity and background "
10245,1,"#followfriday: The Comically Insane: @rustyrockets, @SomeGit, @margaretcho. And the zombie I forgot to mention earlier: @ZombieRiot "
10246,1,#followfriday@NikkiPilkington because of her I now  can create a tweet coupon and more 
10247,1,#followfriday@rocketrobin1 he's the 24/7 Dude and straight on the buzzer- Vote for Julian Smith &amp; his sexy sax  x
10248,1,"#FollowFridays @ten10things Only needs 9 more for 1,000 followers "
10249,1,#FollowFridayThanks Ã¯Â¿Â½ @StephenWinfield @BunkerShotGolf @golfforum @SortaGolf @Divot_Monkey @andybrowngolf Ã¯Â¿Â½ Thanks guys 
10250,1,"#followsunday  @nbradbury is the guy who made HomeSite, TopStyle and FeedDemon"
10251,1,#followsunday @CosmicMel Ã¢ââÃ¢ââÃ¢ââÃ¢ââ One of my sexy amigas!! I invited her to Twitt &amp; she is here now!!   ENJOY HER AMAZING VAMPIRA EYES!!!! ))
10252,1,#followsunday @yvujnna 
10253,1,"#followthischick @Crimzon_Rayne  she's awesome, she's a gamer, and you know what? She's my love    FOLLOW HER NOW!!!"
10254,1,#forourhero #forourhero #forourhero #forourhero #forourhero #forourhero #forourhero  #forourhero #forourhero #forourhero the end. 
10255,1,#fr @zalete hey  any pointer?
10256,1,#FrenchMcflyTeam #FrenchMcflyTeam #FrenchMcflyTeam 
10257,0,#FryQI http://zoe-tis-me.weebly.com/ How will I be discovered if nobody reads  lol
10258,1,"#FUNNY DannyBrown: You should check out @briancarter , @unmarketing , @MissIve , @johnhaydon , @CTK1 - always make me chuckle "
10259,1,#fuqtwitter &amp; #ohnotheydidnt both are gone on the trending topics? unbelievable!!! someone did something... 
10260,0,#fuqtwitter asked to take a ride on my disco stick   i'm filing harassment charges
10261,1,#fuqtwitter because #ohyeswedid. 
10262,0,#fuqtwitter for the Cavs losing 
10263,1,#furniture #design #space-saving #wallbeds: these are the keywords we are working on today.  This is part of our mission.  
10264,0,#gasol your so sexy. Why are you a #laker 
10265,1,#GDJB - NOTHING AT ALL - amazing vocal 
10266,0,#geekcamp All these talk abt machines is making me think of Terminator Salvation 
10267,0,#geekcamp multitasking trying to test Internet connection to see if can do live demo later - but looks like no 
10268,0,"#gencon Regal has a booth, I am not running it...   Joe I am jealous."
10269,1,#gimmefailwhale hey can I have them i'm a youtube vid making addict too 
10270,1,#glastowc #glasto #twitterbury ÃÂ£1750 with one week to go until the Glasto World Cup!!  Great effort people and thanks to all that donated 
10271,1,#Glee is definitely my new favorite show...thank you @aaalisson for telling me to watch it 
10272,0,#GM - Why is the US govt. bailing them out?  Split them apart and sell them off.  No more tax dollars. Socialism begins here. Ugh!  
10273,0,#gmail is down again! 
10274,0,"#gmail spam filter must be taking a long smoke break this am, I'm getting a ton of crap today! "
10275,0,#gnome-do leaks are back! 
10276,0,#gonzpiration argh coupure !!! non   (World Record Attempt in Paris live &gt; http://ustre.am/2X3V)
10277,0,#goodpussy will have you late to work.....EVERYDAY 
10278,0,#Goodpussy will have you watching that long ass Sex in the City movie lolol....I think I just told on myself 
10279,1,#goodsex does more for me than #goodhead. I need that male penetration 
10280,1,#GoodSex is a great way to start of the day. Then it's all I can think about later and it leaves my legs weak ) I love my babe...mmm 
10281,0,#goodsex is something I miss. Stupid long distance relationships. 
10282,1,#goodsex is the best trend topic i've seen so far 
10283,1,#goodsex is what i give him every time. 
10284,1,"#goodsex is when dude is hittin it from the back, and he smacks the shit outta yo ass, but you don't even feel it. "
10285,1,#goodsex is when everyone joins in 
10286,1,#goodsex is when she runs and come at the same time.over and over and over 
10287,1,#goodsex is when she screams into a pillow 
10288,1,#goodsex is when you still feel the tingle days later 
10289,0,#goodsex is with another person LOL. Been single for 5 years 
10290,1,#goodsex was saturday night 
10291,1,"#goodsex When you get tighter and tighter, with every inch inside "
10292,1,"#goodsex will have u wakin up Saturday morning freakin out bc u didn't set ur alarm, thinking ur ate as hell 2 work... smh, it's happened "
10293,1,#goodsex with @scad501  lololol
10294,1,#goodsex: is what you shuld get every night.. maybe a c0uple 0f times! Its g0od f0r y0ur health 
10295,0,#Google takes questions via #iPhone. Very Cool!! App not available yet though  http://tinyurl.com/6nn2ef
10296,1,#gr8conf &quot;smart configuration&quot; is basically replacing XML by groovy. FTW!  (via @oliverwi)
10297,1,"#GREAT SEX, is when you &quot;DONT STOP TIL YA GET ENOUGH!&quot; "
10298,0,#GTD is the best system to organize my whole life. But the tasks on my lists must be done by myself ...  Any other ideas? ;-)
10299,0,"#GTRetweet : @younesbounhar I don't know.  I didn't expect to see, but yeah they have whale watching groups I thi... http://bit.ly/wLlid"
10300,0,#guiks.net is not responding again 
10301,1,#guitar hero #metallica ist einfach nur cool 
10302,1,"#Hamlet2 A slow start but then it definitely takes your balls and just twists them, in a good S&amp;M kind of way  Blog! http://tiny.cc/z7ebS"
10303,1,&quot;the brothers grimm&quot; 
10304,1,"&quot;The business&quot; on NPR. Best entertainment podcast, and free to download on itunes "
10305,0,&quot;The chances of finding survivors are tiny.&quot; - Sarko  228 feared dead http://www.nytimes.com/2009/06/02/world/europe/02plane.html RIP
10306,1,&quot;The Climb&quot; is such an inspirational song!  Playing guitar= ?
10307,1,&quot;The Company&quot; and &quot;City Romance&quot;'s new chapters have both been submitted to literotica and eroticarepublic. Should be posted soon 
10308,1,&quot;The Complete Black Books&quot; just arrived ... looking forward to some entertaining #tv nights!  #dvd
10309,0,"&quot;The Constant&quot; - Lost Episode 5, Season 4. Made me remember why I like the show. I'm a sucker for fairy tale love stories. "
10310,1,&quot;The Continuous Integration Game plugin for hudson introduces a game where users gets point on improving the builds.&quot; http://bit.ly/nguE4 
10311,1,&quot;the DA is dressed to the nine&quot; &amp; hopefully i will be too 
10312,0,&quot;The Directorate can't assassinate the failwhale.&quot; - Msg I got from #spymaster  Sad...
10313,1,&quot;The greatest pleasure in life is doing what people say you cannot do.&quot;  [gtg!][have a nice day!][may God Bless Us All!!][x_x] [RyRo!!!] 
